#transcriptId	proteinId	kogid	kogdefline	kogClass	kogGroup
10326	10146	KOG1239	Inner membrane protein translocase involved in respiratory chain assembly	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
10328	10148	KOG0700	Protein phosphatase 2C/pyruvate dehydrogenase (lipoamide) phosphatase	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
10329	10149	KOG2422	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
10330	10150	KOG2913	Predicted membrane protein	Function unknown 	POORLY CHARACTERIZED
10331	10151	KOG1762	60s acidic ribosomal protein P1	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
10333	10153	KOG2171	Karyopherin (importin) beta 3	Nuclear structure 	CELLULAR PROCESSES AND SIGNALING
10333	10153	KOG2171	Karyopherin (importin) beta 3	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
10335	10155	KOG1768	40s ribosomal protein S26	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
10338	10158	KOG0361	Chaperonin complex component, TCP-1 eta subunit (CCT7)	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
10339	10159	KOG1546	Metacaspase involved in regulation of apoptosis	Cell cycle control, cell division, chromosome partitioning 	METABOLISM
10339	10159	KOG1546	Metacaspase involved in regulation of apoptosis	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
10340	10160	KOG3154	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
10341	10161	KOG1087	Cytosolic sorting protein GGA2/TOM1	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
10342	10162	KOG1778	CREB binding protein/P300 and related TAZ Zn-finger proteins	Transcription 	INFORMATION STORAGE AND PROCESSING
10343	10163	KOG1764	5'-AMP-activated protein kinase, gamma subunit	Energy production and conversion 	METABOLISM
10346	10166	KOG1198	Zinc-binding oxidoreductase	Energy production and conversion 	METABOLISM
10346	10166	KOG1198	Zinc-binding oxidoreductase	General function prediction only 	POORLY CHARACTERIZED
10347	10167	KOG3983	Golgi protein	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
10348	10168	KOG1748	Acyl carrier protein/NADH-ubiquinone oxidoreductase, NDUFAB1/SDAP subunit	Energy production and conversion 	METABOLISM
10348	10168	KOG1748	Acyl carrier protein/NADH-ubiquinone oxidoreductase, NDUFAB1/SDAP subunit	Lipid transport and metabolism 	METABOLISM
10348	10168	KOG1748	Acyl carrier protein/NADH-ubiquinone oxidoreductase, NDUFAB1/SDAP subunit	Secondary metabolites biosynthesis, transport and catabolism 	METABOLISM
10349	10169	KOG3256	NADH:ubiquinone oxidoreductase, NDUFS8/23 kDa subunit	Energy production and conversion 	METABOLISM
10350	10170	KOG2885	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
10352	10172	KOG1611	Predicted short chain-type dehydrogenase	General function prediction only 	POORLY CHARACTERIZED
10354	10174	KOG1389	3-oxoacyl CoA thiolase	Lipid transport and metabolism 	METABOLISM
10356	10176	KOG3113	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
10357	10177	KOG2397	Protein kinase C substrate, 80 KD protein, heavy chain	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
10362	10182	KOG1906	DNA polymerase sigma	Replication, recombination and repair 	INFORMATION STORAGE AND PROCESSING
10363	10183	KOG3442	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
10364	10184	KOG4157	beta-1,6-N-acetylglucosaminyltransferase, contains WSC domain	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
10364	10184	KOG4157	beta-1,6-N-acetylglucosaminyltransferase, contains WSC domain	Carbohydrate transport and metabolism 	METABOLISM
10366	10186	KOG1186	Copper amine oxidase	Secondary metabolites biosynthesis, transport and catabolism 	METABOLISM
10368	10188	KOG1269	SAM-dependent methyltransferases	Lipid transport and metabolism 	METABOLISM
10368	10188	KOG1269	SAM-dependent methyltransferases	General function prediction only 	POORLY CHARACTERIZED
10370	10190	KOG1003	Actin filament-coating protein tropomyosin	Cytoskeleton 	CELLULAR PROCESSES AND SIGNALING
10371	10191	KOG4709	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
10373	10193	KOG2806	Chitinase	Carbohydrate transport and metabolism 	METABOLISM
10374	10194	KOG1162	Predicted small molecule transporter	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
10375	10195	KOG0317	Predicted E3 ubiquitin ligase, integral peroxisomal membrane protein	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
10376	10196	KOG4373	Predicted 3'-5' exonuclease	General function prediction only 	POORLY CHARACTERIZED
10377	10197	KOG1775	U6 snRNA-associated Sm-like protein	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
10378	10198	KOG1286	Amino acid transporters	Amino acid transport and metabolism 	METABOLISM
10379	10199	KOG1216	von Willebrand factor and related coagulation proteins	Defense mechanisms 	CELLULAR PROCESSES AND SIGNALING
10379	10199	KOG1216	von Willebrand factor and related coagulation proteins	Extracellular structures 	CELLULAR PROCESSES AND SIGNALING
10380	10200	KOG2227	Pre-initiation complex, subunit CDC6, AAA+ superfamily ATPase	Replication, recombination and repair 	INFORMATION STORAGE AND PROCESSING
10380	10200	KOG2227	Pre-initiation complex, subunit CDC6, AAA+ superfamily ATPase	Cell cycle control, cell division, chromosome partitioning 	METABOLISM
10381	10201	KOG1364	Predicted ubiquitin regulatory protein, contains UAS and UBX domains	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
10382	10202	KOG0201	Serine/threonine protein kinase	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
10385	10205	KOG3225	Mitochondrial import inner membrane translocase, subunit TIM22	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
10386	10206	KOG1863	Ubiquitin carboxyl-terminal hydrolase	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
10387	10207	KOG3822	Succinyl-CoA:alpha-ketoacid-CoA transferase	Energy production and conversion 	METABOLISM
10388	10208	KOG4812	Golgi-associated protein/Nedd4 WW domain-binding protein	General function prediction only 	POORLY CHARACTERIZED
10389	10209	KOG1124	FOG: TPR repeat	General function prediction only 	POORLY CHARACTERIZED
10390	10210	KOG0660	Mitogen-activated protein kinase	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
10391	10211	KOG0660	Mitogen-activated protein kinase	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
10392	10212	KOG0157	Cytochrome P450 CYP4/CYP19/CYP26 subfamilies	Lipid transport and metabolism 	METABOLISM
10392	10212	KOG0157	Cytochrome P450 CYP4/CYP19/CYP26 subfamilies	Secondary metabolites biosynthesis, transport and catabolism 	METABOLISM
10394	10214	KOG2246	Galactosyltransferases	Carbohydrate transport and metabolism 	METABOLISM
10395	10215	KOG1637	Threonyl-tRNA synthetase	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
10396	10216	KOG3262	H/ACA small nucleolar RNP component GAR1	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
10398	10218	KOG4157	beta-1,6-N-acetylglucosaminyltransferase, contains WSC domain	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
10398	10218	KOG4157	beta-1,6-N-acetylglucosaminyltransferase, contains WSC domain	Carbohydrate transport and metabolism 	METABOLISM
10400	10220	KOG1721	FOG: Zn-finger	General function prediction only 	POORLY CHARACTERIZED
10401	10221	KOG2410	Gamma-glutamyltransferase	Amino acid transport and metabolism 	METABOLISM
10403	10223	KOG0255	Synaptic vesicle transporter SVOP and related transporters (major facilitator superfamily)	General function prediction only 	POORLY CHARACTERIZED
10404	10224	KOG4419	5' nucleotidase	Nucleotide transport and metabolism 	METABOLISM
10406	10226	KOG1208	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	Secondary metabolites biosynthesis, transport and catabolism 	METABOLISM
10407	10227	KOG1939	Oxoprolinase	Amino acid transport and metabolism 	METABOLISM
10409	10229	KOG2533	Permease of the major facilitator superfamily	Carbohydrate transport and metabolism 	METABOLISM
10410	10230	KOG1181	FOG: Low-complexity	Function unknown 	POORLY CHARACTERIZED
10411	10231	KOG2985	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
10413	10233	KOG1389	3-oxoacyl CoA thiolase	Lipid transport and metabolism 	METABOLISM
10416	10236	KOG2456	Aldehyde dehydrogenase	Energy production and conversion 	METABOLISM
10417	10237	KOG0385	Chromatin remodeling complex WSTF-ISWI, small subunit	Transcription 	INFORMATION STORAGE AND PROCESSING
10420	10240	KOG2740	Clathrin-associated protein medium chain	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
10422	10242	KOG2747	Histone acetyltransferase (MYST family)	Chromatin structure and dynamics 	INFORMATION STORAGE AND PROCESSING
10424	10244	KOG2606	OTU (ovarian tumor)-like cysteine protease	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
10424	10244	KOG2606	OTU (ovarian tumor)-like cysteine protease	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
10425	10245	KOG0725	Reductases with broad range of substrate specificities	General function prediction only 	POORLY CHARACTERIZED
10426	10246	KOG1341	Na+/K+ transporter	Inorganic ion transport and metabolism 	METABOLISM
10427	10247	KOG0602	Neutral trehalase	Carbohydrate transport and metabolism 	METABOLISM
10428	10248	KOG1260	Isocitrate lyase	Energy production and conversion 	METABOLISM
10429	10249	KOG1291	Mn2+ and Fe2+ transporters of the NRAMP family	Inorganic ion transport and metabolism 	METABOLISM
10430	10250	KOG1655	Protein involved in vacuolar protein sorting	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
10431	10251	KOG2073	SAP family cell cycle dependent phosphatase-associated protein	Cell cycle control, cell division, chromosome partitioning 	METABOLISM
10432	10252	KOG1337	N-methyltransferase	General function prediction only 	POORLY CHARACTERIZED
10433	10253	KOG2658	NADH:ubiquinone oxidoreductase, NDUFV1/51kDa subunit	Energy production and conversion 	METABOLISM
10434	10254	KOG0255	Synaptic vesicle transporter SVOP and related transporters (major facilitator superfamily)	General function prediction only 	POORLY CHARACTERIZED
10435	10255	KOG0845	Nuclear pore complex, Nup98 component (sc Nup145/Nup100/Nup116)	Nuclear structure 	CELLULAR PROCESSES AND SIGNALING
10435	10255	KOG0845	Nuclear pore complex, Nup98 component (sc Nup145/Nup100/Nup116)	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
10436	10256	KOG1175	Acyl-CoA synthetase	Lipid transport and metabolism 	METABOLISM
10437	10257	KOG3712	RFX family transcription factor	Transcription 	INFORMATION STORAGE AND PROCESSING
10438	10258	KOG1012	Ca2+-dependent lipid-binding protein CLB1/vesicle protein vp115/Granuphilin A, contains C2 domain	General function prediction only 	POORLY CHARACTERIZED
10440	10260	KOG0342	ATP-dependent RNA helicase pitchoune	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
10443	10263	KOG2992	Nucleolar GTPase/ATPase p130	Nuclear structure 	CELLULAR PROCESSES AND SIGNALING
10444	10264	KOG2095	DNA polymerase iota/DNA damage inducible protein	Replication, recombination and repair 	INFORMATION STORAGE AND PROCESSING
10445	10265	KOG3607	Meltrins, fertilins and related Zn-dependent metalloproteinases of the ADAMs family	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
10447	10267	KOG0028	Ca2+-binding protein (centrin/caltractin), EF-Hand superfamily protein	Cell cycle control, cell division, chromosome partitioning 	METABOLISM
10447	10267	KOG0028	Ca2+-binding protein (centrin/caltractin), EF-Hand superfamily protein	Cytoskeleton 	CELLULAR PROCESSES AND SIGNALING
10448	10268	KOG2028	ATPase related to the helicase subunit of the Holliday junction resolvase	Replication, recombination and repair 	INFORMATION STORAGE AND PROCESSING
10449	10269	KOG0257	Kynurenine aminotransferase, glutamine transaminase K	Amino acid transport and metabolism 	METABOLISM
10450	10270	KOG4597	Serine proteinase inhibitor (KU family) with thrombospondin repeats	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
10452	10272	KOG0430	Xanthine dehydrogenase	Nucleotide transport and metabolism 	METABOLISM
10454	10274	KOG1578	Predicted carbonic anhydrase involved in protection against oxidative damage	Inorganic ion transport and metabolism 	METABOLISM
10455	10275	KOG1178	Non-ribosomal peptide synthetase/alpha-aminoadipate reductase and related enzymes	Secondary metabolites biosynthesis, transport and catabolism 	METABOLISM
10456	10276	KOG2533	Permease of the major facilitator superfamily	Carbohydrate transport and metabolism 	METABOLISM
10458	10278	KOG1516	Carboxylesterase and related proteins	General function prediction only 	POORLY CHARACTERIZED
10459	10279	KOG1575	Voltage-gated shaker-like K+ channel, subunit beta/KCNAB	Energy production and conversion 	METABOLISM
10461	10281	KOG1851	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
10462	10282	KOG2189	Vacuolar H+-ATPase V0 sector, subunit a	Energy production and conversion 	METABOLISM
10463	10283	KOG1458	Fructose-1,6-bisphosphatase	Carbohydrate transport and metabolism 	METABOLISM
10464	10284	KOG1187	Serine/threonine protein kinase	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
10465	10285	KOG3178	Hydroxyindole-O-methyltransferase and related SAM-dependent methyltransferases	General function prediction only 	POORLY CHARACTERIZED
10466	10286	KOG1262	FAD-binding protein DIMINUTO	General function prediction only 	POORLY CHARACTERIZED
10468	10288	KOG2936	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
10469	10289	KOG0172	Lysine-ketoglutarate reductase/saccharopine dehydrogenase	Amino acid transport and metabolism 	METABOLISM
10470	10290	KOG1602	Cis-prenyltransferase	Lipid transport and metabolism 	METABOLISM
10472	10292	KOG3294	WW domain binding protein WBP-2, contains GRAM domain	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
10473	10293	KOG3803	Transcription factor containing C2HC type Zn finger	Transcription 	INFORMATION STORAGE AND PROCESSING
10474	10294	KOG2563	Permease of the major facilitator superfamily	General function prediction only 	POORLY CHARACTERIZED
10475	10295	KOG0161	Myosin class II heavy chain	Cytoskeleton 	CELLULAR PROCESSES AND SIGNALING
10477	10297	KOG0281	Beta-TrCP (transducin repeats containing)/Slimb proteins	Function unknown 	POORLY CHARACTERIZED
10478	10298	KOG3519	Invasion-inducing protein TIAM1/CDC24 and related RhoGEF GTPases	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
10479	10299	KOG0257	Kynurenine aminotransferase, glutamine transaminase K	Amino acid transport and metabolism 	METABOLISM
10481	10301	KOG2517	Ribulose kinase and related carbohydrate kinases	Carbohydrate transport and metabolism 	METABOLISM
10482	10302	KOG0734	AAA+-type ATPase containing the peptidase M41 domain	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
