#proteinId	iprId	iprDesc	domainDb	domainId	domainDesc	numHits	domainStarts	domainEnds	score
8906	IPR000403	Phosphatidylinositol 3- and 4-kinase, catalytic	ScanRegExp	PS00915	PI3_4_KINASE_1	1	2046,	2060,	8e-5
8906	IPR009076	FKBP12-rapamycin-associated protein, FKBP12-rapamycin-binding	superfamily	SSF47212	FKBP12-rapamycin-binding domain of FKBP-rapamycin-associated protein (FRAP)	1	1879,	1972,	1.5e-42
8906	IPR016024	Armadillo-type fold	superfamily	SSF48371	ARM repeat	2	88,1674,	1146,1823,	2.5e-102,0.0039
8906	IPR011009	Protein kinase-like	superfamily	SSF56112	Protein kinase-like (PK-like)	1	1945,	2293,	9.5e-87
8907	IPR006735	Protein of unknown function DUF602	HMMPfam	PF04641	DUF602	2	1,154,	17,256,	1.1e-07,6.2e-14
8908	IPR012913	Glucosidase II beta subunit-like	HMMPfam	PF07915	PRKCSH	1	438,	506,	7.7e-25
8908	IPR009053	Prefoldin	superfamily	SSF46579	Prefoldin	1	181,	284,	0.00011
8908	IPR009011	Mannose-6-phosphate receptor, binding	superfamily	SSF50911	Mannose 6-phosphate receptor domain	1	405,	551,	7.7e-22
8908	IPR002172	Low density lipoprotein-receptor, class A, cysteine-rich	superfamily	SSF57424	LDL receptor-like module	1	33,	80,	0.00021
8910	IPR001117	Multicopper oxidase, type 1	HMMPfam	PF00394	Cu-oxidase	1	192,	360,	2.5e-26
8910	IPR011706	Multicopper oxidase, type 2	HMMPfam	PF07731	Cu-oxidase_2	1	429,	572,	3.1e-47
8910	IPR011707	Multicopper oxidase, type 3	HMMPfam	PF07732	Cu-oxidase_3	1	67,	186,	6.4e-56
8910	IPR002355	Multicopper oxidase, copper-binding site	ScanRegExp	PS00079	MULTICOPPER_OXIDASE1	1	546,	566,	8e-5
8910	IPR002355	Multicopper oxidase, copper-binding site	ScanRegExp	PS00080	MULTICOPPER_OXIDASE2	1	551,	562,	8e-5
8910	IPR008972	Cupredoxin	superfamily	SSF49503	Cupredoxins	3	45,183,387,	209,591,605,	6.7e-39,3.7e-40,9.9e-41
8912	IPR005580	DbpA, RNA-binding	HMMPfam	PF03880	DbpA	1	61,	92,	3.7e-05
8913	IPR000511	Cytochrome c and c1 haem-lyase	HMMPfam	PF01265	Cyto_heme_lyase	1	64,	329,	3.5e-197
8913	IPR000511	Cytochrome c and c1 haem-lyase	ScanRegExp	PS00821	CYTO_HEME_LYASE_1	1	180,	195,	8e-5
8913	IPR000511	Cytochrome c and c1 haem-lyase	ScanRegExp	PS00822	CYTO_HEME_LYASE_2	1	268,	274,	8e-5
8914	IPR004147	ABC-1	HMMPfam	PF03109	ABC1	1	271,	423,	2.7e-31
8914	IPR011009	Protein kinase-like	superfamily	SSF56112	Protein kinase-like (PK-like)	1	283,	487,	3.1e-12
8915	IPR005197	Glycoside hydrolase, family 71	BlastProDom	PD139156	Q7S6W4_NEUCR_Q7S6W4;	1	1,	216,	2e-131
8915	IPR005197	Glycoside hydrolase, family 71	HMMPfam	PF03659	Glyco_hydro_71	1	1,	392,	2.1e-46
8916	IPR000289	Ribosomal protein S28e	BlastProDom	PD005541	RS28_NEUCR_Q7S6W5;	1	1,	49,	8e-21
8916	IPR000289	Ribosomal protein S28e	HMMPfam	PF01200	Ribosomal_S28e	1	1,	68,	1.8e-39
8916	IPR000289	Ribosomal protein S28e	ScanRegExp	PS00961	RIBOSOMAL_S28E	1	59,	67,	8e-5
8916	IPR016027	Nucleic acid-binding, OB-fold-like	superfamily	SSF50249	Nucleic acid-binding proteins	1	3,	68,	1.9e-25
8917	IPR015364	Rhamnogalacturonase B, N-terminal	HMMPfam	PF09284	RhgB_N	1	25,	281,	1.3e-194
8917	IPR016590	Rhamnogalacturonase B	HMMPIR	PIRSF011794	Rhamnogalacturonase B	1	1,	540,	0
8917	IPR013784	Carbohydrate-binding-like fold	superfamily	SSF49452	Starch-binding domain-like	1	282,	368,	4.6e-20
8917	IPR008979	Galactose-binding like	superfamily	SSF49785	Galactose-binding domain-like	1	370,	540,	1e-63
8917	IPR011013	Glycoside hydrolase-type carbohydrate-binding	superfamily	SSF74650	Galactose mutarotase-like	1	24,	281,	6.7e-100
8918	IPR003663	Sugar transporter	FPrintScan	PR00171	SUGRTRNSPORT	4	29,119,377,400,	39,138,398,412,	6.4e-19,6.4e-19,6.4e-19,6.4e-19
8918	IPR005828	General substrate transporter	HMMPfam	PF00083	Sugar_tr	1	21,	475,	2.1e-89
8918	IPR003663	Sugar transporter	HMMTigr	TIGR00879	SP: MFS transporter, sugar porter (SP) famil	1	1,	471,	2.1e-57
8918	IPR007114	Major facilitator superfamily	ProfileScan	PS50850	MFS	1	21,	464,	36.389
8918	IPR005829	Sugar transporter, conserved site	ScanRegExp	PS00217	SUGAR_TRANSPORT_2	1	124,	149,	8e-5
8918	IPR016196	MFS general substrate transporter	superfamily	SSF103473	MFS general substrate transporter	1	1,	472,	1.6e-55
8919	IPR011701	Major facilitator superfamily MFS-1	HMMPfam	PF07690	MFS_1	1	60,	530,	8.4e-12
8919	IPR007114	Major facilitator superfamily	ProfileScan	PS50850	MFS	1	56,	565,	10.697
8919	IPR016196	MFS general substrate transporter	superfamily	SSF103473	MFS general substrate transporter	1	49,	574,	4.4e-21
8920	IPR008960	Carbohydrate-binding family 9/cellobiose dehydrogenase, cytochrome	superfamily	SSF49344	CBD9-like	1	28,	217,	9.2e-56
8921	IPR001395	Aldo/keto reductase	BlastProDom	PD000288	Q7S6W9_NEUCR_Q7S6W9;	1	83,	165,	1e-41
8921	IPR001395	Aldo/keto reductase	HMMPfam	PF00248	Aldo_ket_red	1	12,	352,	1e-06
8921	IPR001395	Aldo/keto reductase	superfamily	SSF51430	NAD(P)-linked oxidoreductase	1	15,	303,	1.6e-43
8922	IPR000184	Bacterial surface antigen (D15)	HMMPfam	PF01103	Bac_surface_Ag	1	140,	482,	5.7e-39
8923	IPR000184	Bacterial surface antigen (D15)	HMMPfam	PF01103	Bac_surface_Ag	1	178,	520,	5.7e-39
8924	IPR000184	Bacterial surface antigen (D15)	HMMPfam	PF01103	Bac_surface_Ag	1	173,	515,	5.7e-39
8925	IPR000608	Ubiquitin-conjugating enzyme, E2	BlastProDom	PD000461	Q6C431_EEEEE_Q6C431;	1	6,	117,	5e-45
8925	IPR000608	Ubiquitin-conjugating enzyme, E2	HMMPfam	PF00179	UQ_con	1	9,	145,	4.2e-26
8925	IPR000608	Ubiquitin-conjugating enzyme, E2	HMMSmart	SM00212	no description	1	8,	148,	3.7e-28
8925	IPR000608	Ubiquitin-conjugating enzyme, E2	ProfileScan	PS50127	UBIQUITIN_CONJUGAT_2	1	8,	119,	22.194
8925	IPR016135	Ubiquitin-conjugating enzyme/RWD-like	superfamily	SSF54495	UBC-like	1	3,	149,	5.9e-38
8926	IPR003439	ABC transporter-like	BlastProDom	PD000006	Q7S6X2_NEUCR_Q7S6X2;	2	352,1043,	393,1082,	9e-12,3e-14
8926	IPR003439	ABC transporter-like	HMMPfam	PF00005	ABC_tran	2	228,927,	428,1116,	2.4e-20,5.4e-25
8926	IPR013525	ABC-2 type transporter	HMMPfam	PF01061	ABC2_membrane	2	544,1218,	754,1436,	1.1e-67,3.1e-57
8926	IPR010929	CDR ABC transporter	HMMPfam	PF06422	PDR_CDR	1	763,	916,	1.5e-69
8926	IPR003593	AAA+ ATPase, core	HMMSmart	SM00382	no description	2	227,926,	437,1117,	0.0056,1.7e-14
8926	IPR003439	ABC transporter-like	ProfileScan	PS50893	ABC_TRANSPORTER_2	2	201,898,	452,1140,	13.352,12.945
8926	IPR003439	ABC transporter-like	ScanRegExp	PS00211	ABC_TRANSPORTER_1	1	351,	365,	NA
8927	IPR007087	Zinc finger, C2H2-type	ScanRegExp	PS00028	ZINC_FINGER_C2H2_1	1	299,	322,	NA
8928	IPR002934	Nucleotidyltransferase	HMMPfam	PF01909	NTP_transf_2	1	461,	557,	7.5e-05
8928	IPR002058	PAP/25A-associated	HMMPfam	PF03828	PAP_assoc	1	636,	693,	7.9e-07
8929	IPR004000	Actin/actin-like	HMMPfam	PF00022	Actin	1	16,	439,	3.4e-181
8929	IPR004000	Actin/actin-like	HMMSmart	SM00268	no description	1	19,	439,	1.2e-97
8930	IPR004000	Actin/actin-like	HMMPfam	PF00022	Actin	1	16,	439,	3.4e-181
8930	IPR004000	Actin/actin-like	HMMSmart	SM00268	no description	1	19,	439,	1.2e-97
8931	IPR003767	Malate/L-lactate dehydrogenase	HMMPfam	PF02615	Ldh_2	1	38,	375,	4.7e-101
8931	IPR003767	Malate/L-lactate dehydrogenase	superfamily	SSF89733	L-sulfolactate dehydrogenase-like	1	38,	388,	2e-117
8932	IPR003767	Malate/L-lactate dehydrogenase	HMMPfam	PF02615	Ldh_2	1	86,	423,	4.7e-101
8932	IPR003767	Malate/L-lactate dehydrogenase	superfamily	SSF89733	L-sulfolactate dehydrogenase-like	1	86,	436,	2e-117
8933	IPR003663	Sugar transporter	FPrintScan	PR00171	SUGRTRNSPORT	4	39,132,407,430,	49,151,428,442,	6.3e-07,6.3e-07,6.3e-07,6.3e-07
8933	IPR005828	General substrate transporter	HMMPfam	PF00083	Sugar_tr	1	31,	511,	7.2e-67
8933	IPR003663	Sugar transporter	HMMTigr	TIGR00879	SP: MFS transporter, sugar porter (SP) famil	1	1,	507,	5.4e-44
8933	IPR007114	Major facilitator superfamily	ProfileScan	PS50850	MFS	1	31,	500,	22.118
8933	IPR006162	Phosphopantetheine attachment site	ScanRegExp	PS00012	PHOSPHOPANTETHEINE	1	76,	91,	NA
8933	IPR005829	Sugar transporter, conserved site	ScanRegExp	PS00216	SUGAR_TRANSPORT_1	1	348,	364,	8e-5
8933	IPR005829	Sugar transporter, conserved site	ScanRegExp	PS00217	SUGAR_TRANSPORT_2	1	137,	162,	8e-5
8933	IPR016196	MFS general substrate transporter	superfamily	SSF103473	MFS general substrate transporter	1	1,	508,	1.1e-41
8934	IPR000250	Peptidase G1, eqolisin	BlastProDom	PD018627	Q7S6X9_NEUCR_Q7S6X9;	1	76,	264,	2e-94
8934	IPR000250	Peptidase G1, eqolisin	FPrintScan	PR00977	SCYTLDPTASE	3	123,178,215,	145,195,230,	4.5e-10,4.5e-10,4.5e-10
8934	IPR001190	Speract/scavenger receptor	ProfileScan	PS50287	SRCR_2	1	98,	146,	7.320
8934	IPR008985	Concanavalin A-like lectin/glucanase	superfamily	SSF49899	Concanavalin A-like lectins/glucanases	1	80,	287,	8.2e-63
8935	IPR002345	Lipocalin	ScanRegExp	PS00213	LIPOCALIN	1	232,	243,	NA
8936	IPR004854	Ubiquitin fusion degradation protein UFD1	HMMPfam	PF03152	UFD1	1	169,	255,	5.6e-07
8936	IPR001156	Peptidase S60, transferrin lactoferrin	ScanRegExp	PS00205	TRANSFERRIN_1	1	68,	76,	NA
8938	IPR011701	Major facilitator superfamily MFS-1	HMMPfam	PF07690	MFS_1	1	94,	488,	3.3e-49
8938	IPR007114	Major facilitator superfamily	ProfileScan	PS50850	MFS	1	90,	521,	28.094
8938	IPR001865	Ribosomal protein S2	ScanRegExp	PS00962	RIBOSOMAL_S2_1	1	483,	494,	NA
8938	IPR016196	MFS general substrate transporter	superfamily	SSF103473	MFS general substrate transporter	1	64,	524,	7.7e-75
8939	IPR011333	BTB/POZ fold	superfamily	SSF54695	POZ domain	1	318,	476,	0.0032
8942	IPR001764	Glycoside hydrolase, family 3, N-terminal	FPrintScan	PR00133	GLHYDRLASE3	5	164,188,235,266,345,	180,207,251,282,363,	1.5e-35,1.5e-35,1.5e-35,1.5e-35,1.5e-35
8942	IPR001764	Glycoside hydrolase, family 3, N-terminal	HMMPfam	PF00933	Glyco_hydro_3	1	159,	379,	4e-92
8942	IPR002772	Glycoside hydrolase, family 3, C-terminal	HMMPfam	PF01915	Glyco_hydro_3_C	1	456,	693,	2.6e-70
8942	IPR001764	Glycoside hydrolase, family 3, N-terminal	ScanRegExp	PS00775	GLYCOSYL_HYDROL_F3	1	345,	362,	8e-5
8942	IPR017853	Glycoside hydrolase, catalytic core	superfamily	SSF51445	(Trans)glycosidases	1	123,	455,	1.9e-96
8942	IPR002772	Glycoside hydrolase, family 3, C-terminal	superfamily	SSF52279	Beta-D-glucan exohydrolase, C-terminal domain	1	456,	716,	1e-38
8945	IPR000182	GCN5-related N-acetyltransferase	HMMPfam	PF00583	Acetyltransf_1	1	146,	247,	5.8e-06
8945	IPR000182	GCN5-related N-acetyltransferase	ProfileScan	PS51186	GNAT	1	90,	264,	10.863
8945	IPR016181	Acyl-CoA N-acyltransferase	superfamily	SSF55729	Acyl-CoA N-acyltransferases (Nat)	1	1,	264,	2.5e-15
8946	IPR000182	GCN5-related N-acetyltransferase	HMMPfam	PF00583	Acetyltransf_1	1	154,	255,	5.8e-06
8946	IPR000182	GCN5-related N-acetyltransferase	ProfileScan	PS51186	GNAT	1	98,	272,	10.863
8946	IPR016181	Acyl-CoA N-acyltransferase	superfamily	SSF55729	Acyl-CoA N-acyltransferases (Nat)	1	1,	272,	1.5e-14
8957	IPR010482	Integral peroxisomal membrane peroxin	HMMPfam	PF06398	Pex24p	1	81,	556,	2e-23
8957	IPR006613	Dysferlin, N-terminal	HMMSmart	SM00693	no description	1	430,	499,	3.8e-11
8957	IPR002052	N-6 adenine-specific DNA methylase, conserved site	ScanRegExp	PS00092	N6_MTASE	1	2,	8,	NA
8958	IPR010482	Integral peroxisomal membrane peroxin	HMMPfam	PF06398	Pex24p	1	70,	545,	2e-23
8958	IPR006613	Dysferlin, N-terminal	HMMSmart	SM00693	no description	1	419,	488,	3.8e-11
8959	IPR010482	Integral peroxisomal membrane peroxin	HMMPfam	PF06398	Pex24p	1	70,	545,	2e-23
8959	IPR006613	Dysferlin, N-terminal	HMMSmart	SM00693	no description	1	419,	488,	3.8e-11
8964	IPR002155	Thiolase	HMMPfam	PF00108	Thiolase_N	1	16,	284,	2.5e-91
8964	IPR002155	Thiolase	HMMPfam	PF02803	Thiolase_C	1	294,	419,	2e-61
8964	IPR002155	Thiolase	HMMPIR	PIRSF000429	Acetyl-CoA acetyltransferase	1	16,	421,	9.3e-150
8964	IPR002155	Thiolase	HMMTigr	TIGR01930	AcCoA-C-Actrans: acetyl-CoA acetyltra	1	21,	418,	6.2e-155
8964	IPR002155	Thiolase	ScanRegExp	PS00098	THIOLASE_1	1	102,	120,	8e-5
8964	IPR002155	Thiolase	ScanRegExp	PS00099	THIOLASE_3	1	401,	414,	8e-5
8964	IPR002155	Thiolase	ScanRegExp	PS00737	THIOLASE_2	1	366,	382,	8e-5
8964	IPR016039	Thiolase-like	superfamily	SSF53901	Thiolase-like	2	13,292,	289,420,	7.2e-65,2.3e-36
8967	IPR002035	von Willebrand factor, type A	FPrintScan	PR00453	VWFADOMAIN	3	144,202,264,	161,216,272,	0.56,0.56,0.56
8967	IPR002035	von Willebrand factor, type A	HMMPfam	PF00092	VWA	1	145,	271,	2.9e-13
8967	IPR002035	von Willebrand factor, type A	HMMSmart	SM00327	no description	1	143,	339,	1.3e-18
8967	IPR002035	von Willebrand factor, type A	ProfileScan	PS50234	VWFA	1	145,	349,	13.211
8968	IPR001380	Ribosomal protein L13e	BlastProDom	PD004443	Q7S709_NEUCR_Q7S709;	1	54,	114,	2e-27
8968	IPR001380	Ribosomal protein L13e	HMMPfam	PF01294	Ribosomal_L13e	1	7,	188,	1.8e-78
8968	IPR001380	Ribosomal protein L13e	ScanRegExp	PS01104	RIBOSOMAL_L13E	1	70,	84,	8e-5
8969	IPR016024	Armadillo-type fold	superfamily	SSF48371	ARM repeat	1	21,	569,	1.3e-14
8973	IPR006218	DAHP synthetase I/KDSA	HMMPfam	PF00793	DAHP_synth_1	1	31,	348,	6.6e-171
8973	IPR006219	DHAP synthase, class 1	HMMPIR	PIRSF001361	3-deoxy-7-phosphoheptulonate synthase	1	1,	362,	2.4e-245
8973	IPR006219	DHAP synthase, class 1	HMMTigr	TIGR00034	aroFGH: 3-deoxy-7-phosphoheptulonate synthas	1	12,	358,	2.6e-237
8975	IPR011701	Major facilitator superfamily MFS-1	HMMPfam	PF07690	MFS_1	1	68,	485,	2.4e-33
8975	IPR007114	Major facilitator superfamily	ProfileScan	PS50850	MFS	1	64,	566,	23.351
8975	IPR016196	MFS general substrate transporter	superfamily	SSF103473	MFS general substrate transporter	2	16,288,	281,573,	2e-36,4.3e-20
8976	IPR001611	Leucine-rich repeat	FPrintScan	PR00019	LEURICHRPT	2	585,701,	598,714,	0.00023,0.00023
8976	IPR001611	Leucine-rich repeat	HMMPfam	PF00560	LRR_1	8	561,632,655,773,1004,1034,1059,1085,	582,653,677,794,1027,1055,1079,1107,	0.028,0.0004,2.4,5.6,7.8,0.0064,1.4,0.013
8976	IPR003591	Leucine-rich repeat, typical subtype	HMMSmart	SM00369	no description	10	559,582,630,653,701,726,771,1032,1058,1083,	581,605,652,676,722,749,794,1055,1080,1106,	2.5e+02,95,0.009,2.4,51,1e+02,5.2,1.8,14,22
8977	IPR013174	Dolichol-phosphate mannosyltransferase subunit 3	HMMPfam	PF08285	DPM3	1	1,	91,	2.9e-49
8978	IPR013174	Dolichol-phosphate mannosyltransferase subunit 3	HMMPfam	PF08285	DPM3	1	1,	91,	2.9e-49
8979	IPR000114	Ribosomal protein L16	ScanRegExp	PS00701	RIBOSOMAL_L16_2	1	550,	561,	NA
8983	IPR012386	2 , 3 cyclic phosphodiesterase, plant	HMMPfam	PF07823	CPDase	1	1,	212,	3.1e-97
8983	IPR009097	RNA ligase/cyclic nucleotide phosphodiesterase	superfamily	SSF55144	LigT-like	1	1,	212,	6e-11
8984	IPR012386	2 , 3 cyclic phosphodiesterase, plant	HMMPfam	PF07823	CPDase	1	1,	212,	3.1e-97
8984	IPR009097	RNA ligase/cyclic nucleotide phosphodiesterase	superfamily	SSF55144	LigT-like	1	1,	212,	6e-11
8987	IPR002529	Fumarylacetoacetase, C-terminal-like	HMMPfam	PF01557	FAA_hydrolase	1	155,	372,	4.4e-78
8987	IPR015377	Fumarylacetoacetase, N-terminal	HMMPfam	PF09298	DUF1969	1	4,	128,	1.6e-58
8987	IPR005959	Fumarylacetoacetase	HMMTigr	TIGR01266	fum_ac_acetase: fumarylacetoacetase	1	4,	427,	2.1e-229
8987	IPR011234	Fumarylacetoacetase, C-terminal-related	superfamily	SSF56529	FAH	1	129,	427,	2.2e-87
8987	IPR015377	Fumarylacetoacetase, N-terminal	superfamily	SSF63433	Fumarylacetoacetate hydrolase, FAH, N-terminal domain	1	3,	128,	4.7e-36
8988	IPR001138	Fungal transcriptional regulatory protein, N-terminal	FPrintScan	PR00054	FUNGALZNCYS	3	248,255,263,	254,261,273,	53,53,53
8988	IPR001138	Fungal transcriptional regulatory protein, N-terminal	HMMPfam	PF00172	Zn_clus	1	247,	285,	0.00014
8988	IPR007219	Fungal specific transcription factor	HMMPfam	PF04082	Fungal_trans	1	541,	636,	7.9e-14
8988	IPR001138	Fungal transcriptional regulatory protein, N-terminal	HMMSmart	SM00066	no description	1	243,	286,	0.00031
8988	IPR001138	Fungal transcriptional regulatory protein, N-terminal	ProfileScan	PS50048	ZN2_CY6_FUNGAL_2	1	248,	277,	11.052
8988	IPR001138	Fungal transcriptional regulatory protein, N-terminal	ScanRegExp	PS00463	ZN2_CY6_FUNGAL_1	1	248,	275,	8e-5
8988	IPR001138	Fungal transcriptional regulatory protein, N-terminal	superfamily	SSF57701	Zn2/Cys6 DNA-binding domain	1	236,	289,	7.6e-10
8989	IPR002347	Glucose/ribitol dehydrogenase	FPrintScan	PR00081	GDHRDH	3	7,90,208,	24,101,225,	6.3e-05,6.3e-05,6.3e-05
8989	IPR016040	NAD(P)-binding	superfamily	SSF51735	NAD(P)-binding Rossmann-fold domains	1	4,	277,	1.7e-29
8993	IPR000953	Chromo domain	HMMPfam	PF00385	Chromo	1	211,	267,	2.9e-10
8993	IPR000953	Chromo domain	ProfileScan	PS50013	CHROMO_2	1	211,	276,	13.028
8993	IPR016197	Chromo domain-like	superfamily	SSF54160	Chromo domain-like	1	198,	277,	4.6e-10
8997	IPR000891	Pyruvate carboxyltransferase	HMMPfam	PF00682	HMGL-like	1	1,	193,	1.9e-75
8997	IPR000891	Pyruvate carboxyltransferase	ProfileScan	PS50991	PYR_CT	1	1,	181,	25.492
8997	IPR002034	Alpha-isopropylmalate/homocitrate synthase, conserved site	ScanRegExp	PS00816	AIPM_HOMOCIT_SYNTH_2	1	114,	127,	8e-5
8998	IPR000891	Pyruvate carboxyltransferase	HMMPfam	PF00682	HMGL-like	1	48,	305,	2.5e-110
8998	IPR011872	Homocitrate synthase, fungi and archaea	HMMTigr	TIGR02146	LysS_fung_arch: homocitrate synthase	1	42,	388,	1.4e-225
8998	IPR000891	Pyruvate carboxyltransferase	ProfileScan	PS50991	PYR_CT	1	40,	293,	32.034
8998	IPR002034	Alpha-isopropylmalate/homocitrate synthase, conserved site	ScanRegExp	PS00815	AIPM_HOMOCIT_SYNTH_1	1	47,	63,	NA
8998	IPR002034	Alpha-isopropylmalate/homocitrate synthase, conserved site	ScanRegExp	PS00816	AIPM_HOMOCIT_SYNTH_2	1	226,	239,	8e-5
8999	IPR000891	Pyruvate carboxyltransferase	HMMPfam	PF00682	HMGL-like	1	48,	305,	2.5e-110
8999	IPR011872	Homocitrate synthase, fungi and archaea	HMMTigr	TIGR02146	LysS_fung_arch: homocitrate synthase	1	42,	388,	1.4e-225
8999	IPR000891	Pyruvate carboxyltransferase	ProfileScan	PS50991	PYR_CT	1	40,	293,	32.034
8999	IPR002034	Alpha-isopropylmalate/homocitrate synthase, conserved site	ScanRegExp	PS00815	AIPM_HOMOCIT_SYNTH_1	1	47,	63,	NA
8999	IPR002034	Alpha-isopropylmalate/homocitrate synthase, conserved site	ScanRegExp	PS00816	AIPM_HOMOCIT_SYNTH_2	1	226,	239,	8e-5
9000	IPR008551	Protein of unknown function DUF833	HMMPfam	PF05742	DUF833	1	1,	297,	3.3e-12
9002	IPR004598	Transcription factor Tfb2	HMMPfam	PF03849	Tfb2	1	10,	410,	2.9e-98
9002	IPR004598	Transcription factor Tfb2	HMMTigr	TIGR00625	tfb2: Transcription factor tfb2	1	6,	499,	1.6e-144
9003	IPR006683	Thioesterase superfamily	HMMPfam	PF03061	4HBT	1	57,	135,	4.6e-16
9003	IPR003736	Phenylacetic acid degradation-related protein	HMMTigr	TIGR00369	unchar_dom_1: uncharacterized domain	1	26,	143,	3.3e-07
9004	IPR004345	TB2/DP1 and HVA22 related protein	HMMPfam	PF03134	TB2_DP1_HVA22	1	1,	95,	7.2e-39
9005	IPR004345	TB2/DP1 and HVA22 related protein	HMMPfam	PF03134	TB2_DP1_HVA22	1	1,	95,	7.2e-39
9007	IPR011701	Major facilitator superfamily MFS-1	HMMPfam	PF07690	MFS_1	1	75,	453,	3.7e-38
9007	IPR007114	Major facilitator superfamily	ProfileScan	PS50850	MFS	1	71,	486,	14.525
9007	IPR016196	MFS general substrate transporter	superfamily	SSF103473	MFS general substrate transporter	1	9,	496,	8e-78
9008	IPR015798	Copper amine oxidase, C-terminal	HMMPfam	PF01179	Cu_amine_oxid	1	222,	645,	9.6e-224
9008	IPR015800	Copper amine oxidase, N2-terminal	HMMPfam	PF02727	Cu_amine_oxidN2	1	10,	95,	1.1e-18
9008	IPR015802	Copper amine oxidase, N3-terminal	HMMPfam	PF02728	Cu_amine_oxidN3	1	100,	202,	1.9e-31
9008	IPR000269	Copper amine oxidase	ScanRegExp	PS01164	COPPER_AMINE_OXID_1	1	377,	390,	NA
9008	IPR000269	Copper amine oxidase	ScanRegExp	PS01165	COPPER_AMINE_OXID_2	1	602,	615,	8e-5
9008	IPR015798	Copper amine oxidase, C-terminal	superfamily	SSF49998	Amine oxidase catalytic domain	1	222,	651,	5.8e-169
9008	IPR016182	Copper amine oxidase, N-terminal region	superfamily	SSF54416	Amine oxidase N-terminal region	2	7,102,	100,222,	3.4e-22,6.8e-43
9009	IPR009446	Mitochondrial genome maintenance MGM101	HMMPfam	PF06420	Mgm101p	1	95,	333,	8.4e-106
9010	IPR010625	CHCH	HMMPfam	PF06747	CHCH	1	32,	72,	4e-06
9011	IPR004143	Biotin/lipoate A/B protein ligase	HMMPfam	PF03099	BPL_LipA_LipB	1	424,	533,	6.2e-19
9011	IPR004408	Biotin--acetyl-CoA-carboxylase ligase	HMMTigr	TIGR00121	birA_ligase: biotin-[acetyl-CoA-carboxyla	1	421,	679,	9.1e-18
9012	IPR015909	Protein Transporter, Pam16/TIM14	BlastProDom	PD311402	Q7S6S4_NEUCR_Q7S6S4;	1	55,	116,	5e-29
9012	IPR005341	Protein Transporter, Pam16	HMMPfam	PF03656	Pam16	1	1,	131,	6.7e-39
9012	IPR001623	Heat shock protein DnaJ, N-terminal	superfamily	SSF46565	Chaperone J-domain	1	48,	129,	2.6e-05
9013	IPR006977	Yip1 domain	HMMPfam	PF04893	Yip1	1	107,	304,	4.1e-48
9014	IPR000408	Regulator of chromosome condensation, RCC1	FPrintScan	PR00633	RCCNDNSATION	8	196,235,254,330,369,385,486,558,	212,248,270,346,385,399,504,579,	4.7e-51,4.7e-51,4.7e-51,4.7e-51,4.7e-51,4.7e-51,4.7e-51,4.7e-51
9014	IPR000408	Regulator of chromosome condensation, RCC1	HMMPfam	PF00415	RCC1	2	196,329,	248,379,	0.00014,0.00044
9014	IPR000408	Regulator of chromosome condensation, RCC1	ProfileScan	PS50012	RCC1_3	6	195,330,383,440,497,563,	251,382,439,496,562,616,	14.042,14.142,12.273,14.604,13.539,11.569
9014	IPR000408	Regulator of chromosome condensation, RCC1	ScanRegExp	PS00625	RCC1_1	1	258,	269,	8e-5
9014	IPR000408	Regulator of chromosome condensation, RCC1	ScanRegExp	PS00626	RCC1_2	1	549,	559,	NA
9014	IPR009091	Regulator of chromosome condensation/beta-lactamase-inhibitor protein II	superfamily	SSF50985	RCC1/BLIP-II	1	181,	617,	1.1e-93
9017	IPR016193	Cytidine deaminase-like	superfamily	SSF53927	Cytidine deaminase-like	1	26,	192,	3e-19
9018	IPR001005	SANT, DNA-binding	ScanRegExp	PS00037	MYB_1	1	353,	361,	NA
9018	IPR010916	TonB box, conserved site	ScanRegExp	PS00430	TONB_DEPENDENT_REC_1	1	1,	99,	NA
9027	IPR002523	Mg2+ transporter protein, CorA-like	HMMPfam	PF01544	CorA	1	1144,	1172,	6.1e-06
9028	IPR013217	Methyltransferase type 12	HMMPfam	PF08242	Methyltransf_12	1	152,	241,	1.1e-16
9029	IPR006076	FAD dependent oxidoreductase	HMMPfam	PF01266	DAO	1	42,	451,	2e-59
9030	IPR006076	FAD dependent oxidoreductase	HMMPfam	PF01266	DAO	1	42,	451,	2e-59
9031	IPR005708	Homogentisate 1,2-dioxygenase	HMMPfam	PF04209	HgmA	1	11,	453,	4.1e-261
9031	IPR005708	Homogentisate 1,2-dioxygenase	HMMTigr	TIGR01015	hmgA: homogentisate 1,2-dioxygenase	1	11,	453,	9.5e-209
9031	IPR011051	Cupin, RmlC-type	superfamily	SSF51182	RmlC-like cupins	1	10,	459,	1.3e-166
9034	IPR011058	Cyanovirin-N	HMMPfam	PF08881	CNVH	1	2,	109,	1.3e-57
9034	IPR011058	Cyanovirin-N	superfamily	SSF51322	Cyanovirin-N	1	1,	110,	4.5e-29
9036	IPR011046	WD40 repeat-like	superfamily	SSF50978	WD40 repeat-like	1	224,	639,	3.6e-08
9037	IPR011701	Major facilitator superfamily MFS-1	HMMPfam	PF07690	MFS_1	1	77,	497,	7.4e-25
9037	IPR007114	Major facilitator superfamily	ProfileScan	PS50850	MFS	1	77,	543,	12.675
9037	IPR016196	MFS general substrate transporter	superfamily	SSF103473	MFS general substrate transporter	1	26,	558,	1.5e-46
