#proteinId	gotermId	goName	gotermType	goAcc
8307	19296	trans-2, cis-3 decenoyl-ACP isomerase activity	molecular_function	GO:0043832
8309	2176	DNA binding	molecular_function	GO:0003677
8309	4448	nucleotide-excision repair	biological_process	GO:0006289
8310	3546	transporter activity	molecular_function	GO:0005215
8310	4927	transport	biological_process	GO:0006810
8310	9321	integral to membrane	cellular_component	GO:0016021
8311	3722	copper ion binding	molecular_function	GO:0005507
8311	5811	amine oxidase activity	molecular_function	GO:0008131
8311	6905	amine metabolic process	biological_process	GO:0009308
8311	22442	quinone binding	molecular_function	GO:0048038
8312	2176	DNA binding	molecular_function	GO:0003677
8312	3838	nucleus	cellular_component	GO:0005634
8312	4499	transcription	biological_process	GO:0006350
8312	5939	zinc ion binding	molecular_function	GO:0008270
8313	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
8313	4143	carbohydrate metabolic process	biological_process	GO:0005975
8314	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
8314	4143	carbohydrate metabolic process	biological_process	GO:0005975
8317	19944	naringenin 3-dioxygenase activity	molecular_function	GO:0045486
8320	5830	metabolic process	biological_process	GO:0008152
8320	9985	hydrolase activity	molecular_function	GO:0016787
8320	2290	catalytic activity	molecular_function	GO:0003824
8320	11404	hydrolase activity, acting on acid halide bonds, in C-halide compounds	molecular_function	GO:0019120
8321	5830	metabolic process	biological_process	GO:0008152
8321	9985	hydrolase activity	molecular_function	GO:0016787
8321	2290	catalytic activity	molecular_function	GO:0003824
8321	11404	hydrolase activity, acting on acid halide bonds, in C-halide compounds	molecular_function	GO:0019120
8323	20812	L-arabinose metabolic process	biological_process	GO:0046373
8323	20990	alpha-N-arabinofuranosidase activity	molecular_function	GO:0046556
8324	3782	extracellular region	cellular_component	GO:0005576
8324	13432	pectate lyase activity	molecular_function	GO:0030570
8326	3642	sugar:hydrogen symporter activity	molecular_function	GO:0005351
8326	6276	carbohydrate transport	biological_process	GO:0008643
8326	9320	membrane	cellular_component	GO:0016020
8326	3546	transporter activity	molecular_function	GO:0005215
8326	4927	transport	biological_process	GO:0006810
8326	9321	integral to membrane	cellular_component	GO:0016021
8326	6356	L-arabinose isomerase activity	molecular_function	GO:0008733
8327	2290	catalytic activity	molecular_function	GO:0003824
8327	5830	metabolic process	biological_process	GO:0008152
8327	14021	phosphopantetheine binding	molecular_function	GO:0031177
8327	22441	cofactor binding	molecular_function	GO:0048037
8327	10069	ligase activity	molecular_function	GO:0016874
8327	2485	L-aminoadipate-semialdehyde dehydrogenase activity	molecular_function	GO:0004043
8327	4120	aminoadipate-semialdehyde dehydrogenase complex	cellular_component	GO:0005949
8329	14021	phosphopantetheine binding	molecular_function	GO:0031177
8329	22441	cofactor binding	molecular_function	GO:0048037
8329	5830	metabolic process	biological_process	GO:0008152
8329	2290	catalytic activity	molecular_function	GO:0003824
8329	3708	binding	molecular_function	GO:0005488
8331	2290	catalytic activity	molecular_function	GO:0003824
8331	5830	metabolic process	biological_process	GO:0008152
8331	9491	4-coumarate-CoA ligase activity	molecular_function	GO:0016207
8333	3043	protein kinase activity	molecular_function	GO:0004672
8333	3736	ATP binding	molecular_function	GO:0005524
8333	4602	protein amino acid phosphorylation	biological_process	GO:0006468
8333	3079	protein-tyrosine kinase activity	molecular_function	GO:0004713
8333	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
8334	4977	amino acid transport	biological_process	GO:0006865
8334	8535	amino acid transmembrane transporter activity	molecular_function	GO:0015171
8334	9320	membrane	cellular_component	GO:0016020
8334	4927	transport	biological_process	GO:0006810
8337	2196	transcription factor activity	molecular_function	GO:0003700
8337	3838	nucleus	cellular_component	GO:0005634
8337	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
8337	5939	zinc ion binding	molecular_function	GO:0008270
8337	2176	DNA binding	molecular_function	GO:0003677
8337	4499	transcription	biological_process	GO:0006350
8339	2623	serine carboxypeptidase activity	molecular_function	GO:0004185
8339	4639	proteolysis	biological_process	GO:0006508
8339	2625	carboxypeptidase D activity	molecular_function	GO:0004187
8341	3838	nucleus	cellular_component	GO:0005634
8341	5830	metabolic process	biological_process	GO:0008152
8341	5846	methyltransferase activity	molecular_function	GO:0008168
8341	9710	oxidoreductase activity	molecular_function	GO:0016491
8341	23919	FAD binding	molecular_function	GO:0050660
8344	2290	catalytic activity	molecular_function	GO:0003824
8344	3708	binding	molecular_function	GO:0005488
8344	5830	metabolic process	biological_process	GO:0008152
8344	2413	NADPH:quinone reductase activity	molecular_function	GO:0003960
8345	4977	amino acid transport	biological_process	GO:0006865
8345	8535	amino acid transmembrane transporter activity	molecular_function	GO:0015171
8345	9320	membrane	cellular_component	GO:0016020
8347	14021	phosphopantetheine binding	molecular_function	GO:0031177
8349	6667	biosynthetic process	biological_process	GO:0009058
8349	10042	1-aminocyclopropane-1-carboxylate synthase activity	molecular_function	GO:0016847
8349	2290	catalytic activity	molecular_function	GO:0003824
8349	13063	pyridoxal phosphate binding	molecular_function	GO:0030170
8349	9967	transferase activity, transferring nitrogenous groups	molecular_function	GO:0016769
8351	4283	electron transport	biological_process	GO:0006118
8351	9710	oxidoreductase activity	molecular_function	GO:0016491
8351	5811	amine oxidase activity	molecular_function	GO:0008131
8352	9320	membrane	cellular_component	GO:0016020
8357	4639	proteolysis	biological_process	GO:0006508
8357	5908	serine-type peptidase activity	molecular_function	GO:0008236
8357	2684	acylaminoacyl-peptidase activity	molecular_function	GO:0004254
8358	2290	catalytic activity	molecular_function	GO:0003824
8358	5830	metabolic process	biological_process	GO:0008152
8358	249	C-4 methylsterol oxidase activity	molecular_function	GO:0000254
8359	9710	oxidoreductase activity	molecular_function	GO:0016491
8359	23919	FAD binding	molecular_function	GO:0050660
8359	2290	catalytic activity	molecular_function	GO:0003824
8362	5830	metabolic process	biological_process	GO:0008152
8362	9710	oxidoreductase activity	molecular_function	GO:0016491
8363	2976	peroxidase activity	molecular_function	GO:0004601
8363	4283	electron transport	biological_process	GO:0006118
8365	3546	transporter activity	molecular_function	GO:0005215
8365	4927	transport	biological_process	GO:0006810
8365	9321	integral to membrane	cellular_component	GO:0016021
8369	155	two-component response regulator activity	molecular_function	GO:0000156
8369	157	two-component signal transduction system (phosphorelay)	biological_process	GO:0000160
8369	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
8369	3736	ATP binding	molecular_function	GO:0005524
8369	154	two-component sensor activity	molecular_function	GO:0000155
8369	5250	signal transduction	biological_process	GO:0007165
8369	9320	membrane	cellular_component	GO:0016020
8369	9581	phosphorylation	biological_process	GO:0016310
8369	9970	transferase activity, transferring phosphorus-containing groups	molecular_function	GO:0016772
8369	3044	protein histidine kinase activity	molecular_function	GO:0004673
8369	10446	peptidyl-histidine phosphorylation	biological_process	GO:0018106
8369	3228	signal transducer activity	molecular_function	GO:0004871
8369	10450	histone arginine kinase activity	molecular_function	GO:0018110
8371	2771	glyceraldehyde-3-phosphate dehydrogenase (phosphorylating) activity	molecular_function	GO:0004365
8371	4261	glycolysis	biological_process	GO:0006096
8371	24535	NAD binding	molecular_function	GO:0051287
8371	4174	glucose metabolic process	biological_process	GO:0006006
8371	6557	glyceraldehyde-3-phosphate dehydrogenase activity	molecular_function	GO:0008943
8371	2290	catalytic activity	molecular_function	GO:0003824
8371	3708	binding	molecular_function	GO:0005488
8371	5830	metabolic process	biological_process	GO:0008152
8372	3642	sugar:hydrogen symporter activity	molecular_function	GO:0005351
8372	6276	carbohydrate transport	biological_process	GO:0008643
8372	9320	membrane	cellular_component	GO:0016020
8372	3546	transporter activity	molecular_function	GO:0005215
8372	4927	transport	biological_process	GO:0006810
8372	9321	integral to membrane	cellular_component	GO:0016021
8372	6356	L-arabinose isomerase activity	molecular_function	GO:0008733
8374	3642	sugar:hydrogen symporter activity	molecular_function	GO:0005351
8374	6276	carbohydrate transport	biological_process	GO:0008643
8374	9320	membrane	cellular_component	GO:0016020
8374	3546	transporter activity	molecular_function	GO:0005215
8374	4927	transport	biological_process	GO:0006810
8374	9321	integral to membrane	cellular_component	GO:0016021
8374	6356	L-arabinose isomerase activity	molecular_function	GO:0008733
8375	2290	catalytic activity	molecular_function	GO:0003824
8375	5830	metabolic process	biological_process	GO:0008152
8375	3004	phospholipase D activity	molecular_function	GO:0004630
8379	4283	electron transport	biological_process	GO:0006118
8379	9710	oxidoreductase activity	molecular_function	GO:0016491
8379	12251	heme binding	molecular_function	GO:0020037
8379	21336	transition metal ion binding	molecular_function	GO:0046914
8379	2854	L-lactate dehydrogenase (cytochrome) activity	molecular_function	GO:0004460
8382	5830	metabolic process	biological_process	GO:0008152
8382	9710	oxidoreductase activity	molecular_function	GO:0016491
8382	10964	salicylate 1-monooxygenase activity	molecular_function	GO:0018658
8385	2888	monooxygenase activity	molecular_function	GO:0004497
8385	3721	iron ion binding	molecular_function	GO:0005506
8385	4283	electron transport	biological_process	GO:0006118
8385	12251	heme binding	molecular_function	GO:0020037
8385	10991	alkane 1-monooxygenase activity	molecular_function	GO:0018685
8386	2196	transcription factor activity	molecular_function	GO:0003700
8386	3838	nucleus	cellular_component	GO:0005634
8386	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
8386	5939	zinc ion binding	molecular_function	GO:0008270
8387	3546	transporter activity	molecular_function	GO:0005215
8387	4927	transport	biological_process	GO:0006810
8387	9320	membrane	cellular_component	GO:0016020
8388	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
8388	4143	carbohydrate metabolic process	biological_process	GO:0005975
8390	3642	sugar:hydrogen symporter activity	molecular_function	GO:0005351
8390	6276	carbohydrate transport	biological_process	GO:0008643
8390	9320	membrane	cellular_component	GO:0016020
8390	3546	transporter activity	molecular_function	GO:0005215
8390	4927	transport	biological_process	GO:0006810
8390	9321	integral to membrane	cellular_component	GO:0016021
8390	6356	L-arabinose isomerase activity	molecular_function	GO:0008733
8391	5830	metabolic process	biological_process	GO:0008152
8391	9985	hydrolase activity	molecular_function	GO:0016787
8397	2888	monooxygenase activity	molecular_function	GO:0004497
8397	3721	iron ion binding	molecular_function	GO:0005506
8397	4283	electron transport	biological_process	GO:0006118
8397	12251	heme binding	molecular_function	GO:0020037
8397	23642	unspecific monooxygenase activity	molecular_function	GO:0050381
8398	4283	electron transport	biological_process	GO:0006118
8398	9710	oxidoreductase activity	molecular_function	GO:0016491
8398	109	succinate dehydrogenase activity	molecular_function	GO:0000104
8399	5849	O-methyltransferase activity	molecular_function	GO:0008171
8400	2888	monooxygenase activity	molecular_function	GO:0004497
8400	3721	iron ion binding	molecular_function	GO:0005506
8400	4283	electron transport	biological_process	GO:0006118
8400	12251	heme binding	molecular_function	GO:0020037
8400	23642	unspecific monooxygenase activity	molecular_function	GO:0050381
8402	5967	isoprenoid biosynthetic process	biological_process	GO:0008299
8403	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
8403	4143	carbohydrate metabolic process	biological_process	GO:0005975
8403	5830	metabolic process	biological_process	GO:0008152
8403	9710	oxidoreductase activity	molecular_function	GO:0016491
8403	6082	beta-glucosidase activity	molecular_function	GO:0008422
8404	3546	transporter activity	molecular_function	GO:0005215
8404	4927	transport	biological_process	GO:0006810
8404	9321	integral to membrane	cellular_component	GO:0016021
8405	3642	sugar:hydrogen symporter activity	molecular_function	GO:0005351
8405	6276	carbohydrate transport	biological_process	GO:0008643
8405	9320	membrane	cellular_component	GO:0016020
8405	3546	transporter activity	molecular_function	GO:0005215
8405	4927	transport	biological_process	GO:0006810
8405	9321	integral to membrane	cellular_component	GO:0016021
