#proteinId	gotermId	goName	gotermType	goAcc
7950	2196	transcription factor activity	molecular_function	GO:0003700
7950	3838	nucleus	cellular_component	GO:0005634
7950	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
7950	5939	zinc ion binding	molecular_function	GO:0008270
7950	3531	structural constituent of cell wall	molecular_function	GO:0005199
7951	2196	transcription factor activity	molecular_function	GO:0003700
7951	3838	nucleus	cellular_component	GO:0005634
7951	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
7951	5939	zinc ion binding	molecular_function	GO:0008270
7951	3531	structural constituent of cell wall	molecular_function	GO:0005199
7952	9321	integral to membrane	cellular_component	GO:0016021
7952	9480	vesicle-mediated transport	biological_process	GO:0016192
7952	4927	transport	biological_process	GO:0006810
7956	2613	endopeptidase activity	molecular_function	GO:0004175
7956	4024	proteasome core complex	cellular_component	GO:0005839
7956	4642	ubiquitin-dependent protein catabolic process	biological_process	GO:0006511
7956	2706	threonine endopeptidase activity	molecular_function	GO:0004298
7956	2707	proteasome endopeptidase activity	molecular_function	GO:0004299
7958	2290	catalytic activity	molecular_function	GO:0003824
7958	6667	biosynthetic process	biological_process	GO:0009058
7958	10028	oxo-acid-lyase activity	molecular_function	GO:0016833
7958	2491	anthranilate synthase activity	molecular_function	GO:0004049
7958	4121	anthranilate synthase complex	cellular_component	GO:0005950
7960	5830	metabolic process	biological_process	GO:0008152
7960	9710	oxidoreductase activity	molecular_function	GO:0016491
7960	2290	catalytic activity	molecular_function	GO:0003824
7960	3708	binding	molecular_function	GO:0005488
7960	19203	F420H2 dehydrogenase activity	molecular_function	GO:0043738
7960	19290	sulfur oxygenase reductase activity	molecular_function	GO:0043826
7960	19347	malolactic enzyme activity	molecular_function	GO:0043883
7960	24588	regulation of oxidoreductase activity	biological_process	GO:0051341
7961	5830	metabolic process	biological_process	GO:0008152
7961	9710	oxidoreductase activity	molecular_function	GO:0016491
7961	2290	catalytic activity	molecular_function	GO:0003824
7961	3708	binding	molecular_function	GO:0005488
7961	19203	F420H2 dehydrogenase activity	molecular_function	GO:0043738
7961	19290	sulfur oxygenase reductase activity	molecular_function	GO:0043826
7961	19347	malolactic enzyme activity	molecular_function	GO:0043883
7961	24588	regulation of oxidoreductase activity	biological_process	GO:0051341
7962	3736	ATP binding	molecular_function	GO:0005524
7962	4936	anion transport	biological_process	GO:0006820
7962	9320	membrane	cellular_component	GO:0016020
7962	8786	arsenite transmembrane-transporting ATPase activity	molecular_function	GO:0015446
7962	18460	antimonite-transporting ATPase activity	molecular_function	GO:0042961
7963	2175	nucleic acid binding	molecular_function	GO:0003676
7963	5939	zinc ion binding	molecular_function	GO:0008270
7963	2802	histone acetyltransferase activity	molecular_function	GO:0004402
7965	2623	serine carboxypeptidase activity	molecular_function	GO:0004185
7965	4639	proteolysis	biological_process	GO:0006508
7965	2625	carboxypeptidase D activity	molecular_function	GO:0004187
7966	2230	translation release factor activity	molecular_function	GO:0003747
7966	4559	translational termination	biological_process	GO:0006415
7966	2487	aminoacyl-tRNA hydrolase activity	molecular_function	GO:0004045
7967	162	nucleotide binding	molecular_function	GO:0000166
7967	3172	aminoacyl-tRNA ligase activity	molecular_function	GO:0004812
7967	3736	ATP binding	molecular_function	GO:0005524
7967	3930	cytoplasm	cellular_component	GO:0005737
7967	4556	translation	biological_process	GO:0006412
7967	4561	tRNA aminoacylation for protein translation	biological_process	GO:0006418
7967	3190	tryptophan-tRNA ligase activity	molecular_function	GO:0004830
7967	4579	tryptophanyl-tRNA aminoacylation	biological_process	GO:0006436
7968	2762	glutamate-ammonia ligase activity	molecular_function	GO:0004356
7968	4924	nitrogen compound metabolic process	biological_process	GO:0006807
7968	4672	glutamine biosynthetic process	biological_process	GO:0006542
7970	4924	nitrogen compound metabolic process	biological_process	GO:0006807
7970	10005	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	molecular_function	GO:0016810
7971	2176	DNA binding	molecular_function	GO:0003677
7971	2290	catalytic activity	molecular_function	GO:0003824
7971	3127	spermidine synthase activity	molecular_function	GO:0004766
7973	3228	signal transducer activity	molecular_function	GO:0004871
7973	5270	G-protein coupled receptor protein signaling pathway	biological_process	GO:0007186
7973	11290	guanyl nucleotide binding	molecular_function	GO:0019001
7973	3737	GTP binding	molecular_function	GO:0005525
7973	5250	signal transduction	biological_process	GO:0007165
7974	3228	signal transducer activity	molecular_function	GO:0004871
7974	5270	G-protein coupled receptor protein signaling pathway	biological_process	GO:0007186
7974	11290	guanyl nucleotide binding	molecular_function	GO:0019001
7974	3737	GTP binding	molecular_function	GO:0005525
7974	5250	signal transduction	biological_process	GO:0007165
7975	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
7975	4143	carbohydrate metabolic process	biological_process	GO:0005975
7977	4639	proteolysis	biological_process	GO:0006508
7977	5909	metallopeptidase activity	molecular_function	GO:0008237
7977	5939	zinc ion binding	molecular_function	GO:0008270
7977	2857	leukotriene-A4 hydrolase activity	molecular_function	GO:0004463
7977	11635	leukotriene biosynthetic process	biological_process	GO:0019370
7977	3708	binding	molecular_function	GO:0005488
7978	2244	microtubule motor activity	molecular_function	GO:0003777
7978	3736	ATP binding	molecular_function	GO:0005524
7978	4051	microtubule associated complex	cellular_component	GO:0005875
7978	5113	microtubule-based movement	biological_process	GO:0007018
7979	2244	microtubule motor activity	molecular_function	GO:0003777
7979	3736	ATP binding	molecular_function	GO:0005524
7979	4051	microtubule associated complex	cellular_component	GO:0005875
7979	5113	microtubule-based movement	biological_process	GO:0007018
7982	2196	transcription factor activity	molecular_function	GO:0003700
7982	3838	nucleus	cellular_component	GO:0005634
7982	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
7982	5939	zinc ion binding	molecular_function	GO:0008270
7984	5830	metabolic process	biological_process	GO:0008152
7984	10024	lyase activity	molecular_function	GO:0016829
7984	6459	dihydrodipicolinate synthase activity	molecular_function	GO:0008840
7985	9710	oxidoreductase activity	molecular_function	GO:0016491
7985	2290	catalytic activity	molecular_function	GO:0003824
7985	3708	binding	molecular_function	GO:0005488
7985	5830	metabolic process	biological_process	GO:0008152
7986	2977	glutathione peroxidase activity	molecular_function	GO:0004602
7986	5077	response to oxidative stress	biological_process	GO:0006979
7986	9710	oxidoreductase activity	molecular_function	GO:0016491
7987	9710	oxidoreductase activity	molecular_function	GO:0016491
7987	6345	D-amino-acid dehydrogenase activity	molecular_function	GO:0008718
7989	3827	intracellular	cellular_component	GO:0005622
7989	5250	signal transduction	biological_process	GO:0007165
7989	5323	intracellular signaling cascade	biological_process	GO:0007242
7989	2227	structural constituent of ribosome	molecular_function	GO:0003735
7989	4025	ribosome	cellular_component	GO:0005840
7989	4556	translation	biological_process	GO:0006412
7990	2667	membrane dipeptidase activity	molecular_function	GO:0004237
7990	4639	proteolysis	biological_process	GO:0006508
7990	5911	dipeptidyl-peptidase activity	molecular_function	GO:0008239
7991	2216	RNA binding	molecular_function	GO:0003723
7991	2227	structural constituent of ribosome	molecular_function	GO:0003735
7991	3827	intracellular	cellular_component	GO:0005622
7991	4025	ribosome	cellular_component	GO:0005840
7991	4556	translation	biological_process	GO:0006412
7991	2175	nucleic acid binding	molecular_function	GO:0003676
7992	5830	metabolic process	biological_process	GO:0008152
7992	9710	oxidoreductase activity	molecular_function	GO:0016491
7996	3046	transmembrane receptor protein serine/threonine kinase activity	molecular_function	GO:0004675
7996	3047	3-phosphoinositide-dependent protein kinase activity	molecular_function	GO:0004676
7996	3048	DNA-dependent protein kinase activity	molecular_function	GO:0004677
7996	3049	AMP-activated protein kinase activity	molecular_function	GO:0004679
7996	3050	casein kinase activity	molecular_function	GO:0004680
7996	3051	casein kinase I activity	molecular_function	GO:0004681
7996	3057	cyclic nucleotide-dependent protein kinase activity	molecular_function	GO:0004690
7996	3061	eukaryotic translation initiation factor 2alpha kinase activity	molecular_function	GO:0004694
7996	3062	galactosyltransferase-associated kinase activity	molecular_function	GO:0004695
7996	3063	glycogen synthase kinase 3 activity	molecular_function	GO:0004696
7996	3065	calcium-dependent protein kinase C activity	molecular_function	GO:0004698
7996	3067	atypical protein kinase C activity	molecular_function	GO:0004700
7996	3068	receptor signaling protein serine/threonine kinase activity	molecular_function	GO:0004702
7996	3070	NF-kappaB-inducing kinase activity	molecular_function	GO:0004704
7996	3071	JUN kinase activity	molecular_function	GO:0004705
7996	3072	JUN kinase kinase kinase activity	molecular_function	GO:0004706
7996	3074	MAP kinase kinase activity	molecular_function	GO:0004708
7996	3076	MAP/ERK kinase kinase activity	molecular_function	GO:0004710
7996	3077	ribosomal protein S6 kinase activity	molecular_function	GO:0004711
7996	3084	Janus kinase activity	molecular_function	GO:0004718
7996	6004	MAP kinase 1 activity	molecular_function	GO:0008338
7996	6005	MP kinase activity	molecular_function	GO:0008339
7996	6015	MAP kinase kinase kinase kinase activity	molecular_function	GO:0008349
7996	6196	JUN kinase kinase activity	molecular_function	GO:0008545
7996	10102	MAP kinase 2 activity	molecular_function	GO:0016908
7996	10103	SAP kinase activity	molecular_function	GO:0016909
7996	11472	transmembrane receptor protein kinase activity	molecular_function	GO:0019199
7996	12154	cyclin-dependent protein kinase activating kinase activity	molecular_function	GO:0019912
7996	17037	GTP-dependent protein kinase activity	molecular_function	GO:0034211
7997	3046	transmembrane receptor protein serine/threonine kinase activity	molecular_function	GO:0004675
7997	3047	3-phosphoinositide-dependent protein kinase activity	molecular_function	GO:0004676
7997	3048	DNA-dependent protein kinase activity	molecular_function	GO:0004677
7997	3049	AMP-activated protein kinase activity	molecular_function	GO:0004679
7997	3050	casein kinase activity	molecular_function	GO:0004680
7997	3051	casein kinase I activity	molecular_function	GO:0004681
7997	3057	cyclic nucleotide-dependent protein kinase activity	molecular_function	GO:0004690
7997	3061	eukaryotic translation initiation factor 2alpha kinase activity	molecular_function	GO:0004694
7997	3062	galactosyltransferase-associated kinase activity	molecular_function	GO:0004695
7997	3063	glycogen synthase kinase 3 activity	molecular_function	GO:0004696
7997	3065	calcium-dependent protein kinase C activity	molecular_function	GO:0004698
7997	3067	atypical protein kinase C activity	molecular_function	GO:0004700
7997	3068	receptor signaling protein serine/threonine kinase activity	molecular_function	GO:0004702
7997	3070	NF-kappaB-inducing kinase activity	molecular_function	GO:0004704
7997	3071	JUN kinase activity	molecular_function	GO:0004705
7997	3072	JUN kinase kinase kinase activity	molecular_function	GO:0004706
7997	3074	MAP kinase kinase activity	molecular_function	GO:0004708
7997	3076	MAP/ERK kinase kinase activity	molecular_function	GO:0004710
7997	3077	ribosomal protein S6 kinase activity	molecular_function	GO:0004711
7997	3084	Janus kinase activity	molecular_function	GO:0004718
7997	6004	MAP kinase 1 activity	molecular_function	GO:0008338
7997	6005	MP kinase activity	molecular_function	GO:0008339
7997	6015	MAP kinase kinase kinase kinase activity	molecular_function	GO:0008349
7997	6196	JUN kinase kinase activity	molecular_function	GO:0008545
7997	10102	MAP kinase 2 activity	molecular_function	GO:0016908
7997	10103	SAP kinase activity	molecular_function	GO:0016909
7997	11472	transmembrane receptor protein kinase activity	molecular_function	GO:0019199
7997	12154	cyclin-dependent protein kinase activating kinase activity	molecular_function	GO:0019912
7997	17037	GTP-dependent protein kinase activity	molecular_function	GO:0034211
7998	2880	methylenetetrahydrofolate reductase (NADPH) activity	molecular_function	GO:0004489
7998	4685	methionine metabolic process	biological_process	GO:0006555
7999	2216	RNA binding	molecular_function	GO:0003723
7999	2228	translation initiation factor activity	molecular_function	GO:0003743
7999	3930	cytoplasm	cellular_component	GO:0005737
7999	4557	translational initiation	biological_process	GO:0006413
7999	20959	sucrose-phosphate synthase activity	molecular_function	GO:0046524
8000	2657	ubiquitin thiolesterase activity	molecular_function	GO:0004221
8000	4642	ubiquitin-dependent protein catabolic process	biological_process	GO:0006511
8000	5939	zinc ion binding	molecular_function	GO:0008270
8001	2313	1-alkyl-2-acetylglycerophosphocholine esterase activity	molecular_function	GO:0003847
