#transcriptId	proteinId	kogid	kogdefline	kogClass	kogGroup
7044	6634	KOG4144	Arylalkylamine N-acetyltransferase	General function prediction only 	POORLY CHARACTERIZED
3606	3196	KOG4145	Allantoicase	Nucleotide transport and metabolism 	METABOLISM
8582	8172	KOG4146	Ubiquitin-like protein	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
2959	2549	KOG4148	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
5813	5403	KOG4149	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
6296	5886	KOG4150	Predicted ATP-dependent RNA helicase	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
1199	789	KOG0143	Iron/ascorbate family oxidoreductases	General function prediction only 	POORLY CHARACTERIZED
4446	4036	KOG0143	Iron/ascorbate family oxidoreductases	General function prediction only 	POORLY CHARACTERIZED
6504	6094	KOG0143	Iron/ascorbate family oxidoreductases	General function prediction only 	POORLY CHARACTERIZED
8204	7794	KOG0143	Iron/ascorbate family oxidoreductases	General function prediction only 	POORLY CHARACTERIZED
9978	9568	KOG0143	Iron/ascorbate family oxidoreductases	General function prediction only 	POORLY CHARACTERIZED
6526	6116	KOG4153	Fructose 1,6-bisphosphate aldolase	Carbohydrate transport and metabolism 	METABOLISM
7258	6848	KOG4153	Fructose 1,6-bisphosphate aldolase	Carbohydrate transport and metabolism 	METABOLISM
7259	6849	KOG4153	Fructose 1,6-bisphosphate aldolase	Carbohydrate transport and metabolism 	METABOLISM
3150	2740	KOG4155	FOG: WD40 repeat	General function prediction only 	POORLY CHARACTERIZED
6100	5690	KOG4155	FOG: WD40 repeat	General function prediction only 	POORLY CHARACTERIZED
710	300	KOG0141	Isovaleryl-CoA dehydrogenase	Lipid transport and metabolism 	METABOLISM
2083	1673	KOG0141	Isovaleryl-CoA dehydrogenase	Lipid transport and metabolism 	METABOLISM
2084	1674	KOG0141	Isovaleryl-CoA dehydrogenase	Lipid transport and metabolism 	METABOLISM
1199	789	KOG0143	Iron/ascorbate family oxidoreductases	Secondary metabolites biosynthesis, transport and catabolism 	METABOLISM
4446	4036	KOG0143	Iron/ascorbate family oxidoreductases	Secondary metabolites biosynthesis, transport and catabolism 	METABOLISM
6504	6094	KOG0143	Iron/ascorbate family oxidoreductases	Secondary metabolites biosynthesis, transport and catabolism 	METABOLISM
8204	7794	KOG0143	Iron/ascorbate family oxidoreductases	Secondary metabolites biosynthesis, transport and catabolism 	METABOLISM
9978	9568	KOG0143	Iron/ascorbate family oxidoreductases	Secondary metabolites biosynthesis, transport and catabolism 	METABOLISM
710	300	KOG0141	Isovaleryl-CoA dehydrogenase	Amino acid transport and metabolism 	METABOLISM
2083	1673	KOG0141	Isovaleryl-CoA dehydrogenase	Amino acid transport and metabolism 	METABOLISM
2084	1674	KOG0141	Isovaleryl-CoA dehydrogenase	Amino acid transport and metabolism 	METABOLISM
10654	10244	KOG4159	Predicted E3 ubiquitin ligase	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
10655	10245	KOG4159	Predicted E3 ubiquitin ligase	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
4743	4333	KOG4162	Predicted calmodulin-binding protein	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
6473	6063	KOG4163	Prolyl-tRNA synthetase	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
8256	7846	KOG4165	Gamma-glutamyl phosphate reductase	Amino acid transport and metabolism 	METABOLISM
3568	3158	KOG4167	Predicted DNA-binding protein, contains SANT and ELM2 domains	Transcription 	INFORMATION STORAGE AND PROCESSING
3645	3235	KOG4168	Predicted RNA polymerase III subunit C17	Transcription 	INFORMATION STORAGE AND PROCESSING
8282	7872	KOG4170	2-enoyl-CoA hydratase/3-hydroxyacyl-CoA dehydrogenase/Peroxisomal 3-ketoacyl-CoA-thiolase, sterol-binding domain and related enzymes	Lipid transport and metabolism 	METABOLISM
5153	4743	KOG4173	Alpha-SNAP protein	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
5297	4887	KOG4174	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
8835	8425	KOG4176	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
2993	2583	KOG4177	Ankyrin	Cell wall/membrane/envelope biogenesis 	CELLULAR PROCESSES AND SIGNALING
3064	2654	KOG4177	Ankyrin	Cell wall/membrane/envelope biogenesis 	CELLULAR PROCESSES AND SIGNALING
4131	3721	KOG4177	Ankyrin	Cell wall/membrane/envelope biogenesis 	CELLULAR PROCESSES AND SIGNALING
4132	3722	KOG4177	Ankyrin	Cell wall/membrane/envelope biogenesis 	CELLULAR PROCESSES AND SIGNALING
4360	3950	KOG4177	Ankyrin	Cell wall/membrane/envelope biogenesis 	CELLULAR PROCESSES AND SIGNALING
5305	4895	KOG4177	Ankyrin	Cell wall/membrane/envelope biogenesis 	CELLULAR PROCESSES AND SIGNALING
5717	5307	KOG4177	Ankyrin	Cell wall/membrane/envelope biogenesis 	CELLULAR PROCESSES AND SIGNALING
5887	5477	KOG4177	Ankyrin	Cell wall/membrane/envelope biogenesis 	CELLULAR PROCESSES AND SIGNALING
6863	6453	KOG4177	Ankyrin	Cell wall/membrane/envelope biogenesis 	CELLULAR PROCESSES AND SIGNALING
6935	6525	KOG4177	Ankyrin	Cell wall/membrane/envelope biogenesis 	CELLULAR PROCESSES AND SIGNALING
7019	6609	KOG4177	Ankyrin	Cell wall/membrane/envelope biogenesis 	CELLULAR PROCESSES AND SIGNALING
8834	8424	KOG4177	Ankyrin	Cell wall/membrane/envelope biogenesis 	CELLULAR PROCESSES AND SIGNALING
9009	8599	KOG4177	Ankyrin	Cell wall/membrane/envelope biogenesis 	CELLULAR PROCESSES AND SIGNALING
11148	10738	KOG4177	Ankyrin	Cell wall/membrane/envelope biogenesis 	CELLULAR PROCESSES AND SIGNALING
2783	2373	KOG4178	Soluble epoxide hydrolase	Lipid transport and metabolism 	METABOLISM
2804	2394	KOG4178	Soluble epoxide hydrolase	Lipid transport and metabolism 	METABOLISM
5076	4666	KOG4178	Soluble epoxide hydrolase	Lipid transport and metabolism 	METABOLISM
10246	9836	KOG4178	Soluble epoxide hydrolase	Lipid transport and metabolism 	METABOLISM
10980	10570	KOG4178	Soluble epoxide hydrolase	Lipid transport and metabolism 	METABOLISM
7345	6935	KOG4179	Lysyl hydrolase/glycosyltransferase family 25	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
9876	9466	KOG4179	Lysyl hydrolase/glycosyltransferase family 25	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
4524	4114	KOG4183	RNA polymerase I 49 kDa subunit	Transcription 	INFORMATION STORAGE AND PROCESSING
567	157	KOG0134	NADH:flavin oxidoreductase/12-oxophytodienoate reductase	General function prediction only 	POORLY CHARACTERIZED
6469	6059	KOG0134	NADH:flavin oxidoreductase/12-oxophytodienoate reductase	General function prediction only 	POORLY CHARACTERIZED
7378	6968	KOG0134	NADH:flavin oxidoreductase/12-oxophytodienoate reductase	General function prediction only 	POORLY CHARACTERIZED
9192	8782	KOG4186	Peroxisomal biogenesis protein (peroxin)	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
9193	8783	KOG4186	Peroxisomal biogenesis protein (peroxin)	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
567	157	KOG0134	NADH:flavin oxidoreductase/12-oxophytodienoate reductase	Energy production and conversion 	METABOLISM
6469	6059	KOG0134	NADH:flavin oxidoreductase/12-oxophytodienoate reductase	Energy production and conversion 	METABOLISM
7378	6968	KOG0134	NADH:flavin oxidoreductase/12-oxophytodienoate reductase	Energy production and conversion 	METABOLISM
2038	1628	KOG4191	Histone acetyltransferases PCAF/SAGA/ADA, subunit TADA3L/NGG1	Chromatin structure and dynamics 	INFORMATION STORAGE AND PROCESSING
6596	6186	KOG4192	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
2334	1924	KOG4193	G protein-coupled receptors	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
1276	866	KOG4197	FOG: PPR repeat	General function prediction only 	POORLY CHARACTERIZED
3326	2916	KOG4197	FOG: PPR repeat	General function prediction only 	POORLY CHARACTERIZED
4412	4002	KOG4197	FOG: PPR repeat	General function prediction only 	POORLY CHARACTERIZED
4498	4088	KOG4197	FOG: PPR repeat	General function prediction only 	POORLY CHARACTERIZED
6148	5738	KOG4197	FOG: PPR repeat	General function prediction only 	POORLY CHARACTERIZED
6693	6283	KOG4197	FOG: PPR repeat	General function prediction only 	POORLY CHARACTERIZED
6714	6304	KOG4197	FOG: PPR repeat	General function prediction only 	POORLY CHARACTERIZED
6715	6305	KOG4197	FOG: PPR repeat	General function prediction only 	POORLY CHARACTERIZED
7850	7440	KOG4197	FOG: PPR repeat	General function prediction only 	POORLY CHARACTERIZED
8327	7917	KOG4198	RNA-binding Ran Zn-finger protein and related proteins	General function prediction only 	POORLY CHARACTERIZED
8328	7918	KOG4198	RNA-binding Ran Zn-finger protein and related proteins	General function prediction only 	POORLY CHARACTERIZED
9141	8731	KOG4200	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
4907	4497	KOG4201	Anthranilate synthase component II	Amino acid transport and metabolism 	METABOLISM
4908	4498	KOG4201	Anthranilate synthase component II	Amino acid transport and metabolism 	METABOLISM
2559	2149	KOG0133	Deoxyribodipyrimidine photolyase/cryptochrome	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
3019	2609	KOG0133	Deoxyribodipyrimidine photolyase/cryptochrome	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
1169	759	KOG4204	Histone deacetylase complex, SIN3 component	Chromatin structure and dynamics 	INFORMATION STORAGE AND PROCESSING
1170	760	KOG4204	Histone deacetylase complex, SIN3 component	Chromatin structure and dynamics 	INFORMATION STORAGE AND PROCESSING
8642	8232	KOG4205	RNA-binding protein musashi/mRNA cleavage and polyadenylation factor I complex, subunit HRP1	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
2921	2511	KOG4206	Spliceosomal protein snRNP-U1A/U2B	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
6671	6261	KOG4206	Spliceosomal protein snRNP-U1A/U2B	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
10657	10247	KOG4207	Predicted splicing factor, SR protein superfamily	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
3921	3511	KOG4208	Nucleolar RNA-binding protein NIFK	General function prediction only 	POORLY CHARACTERIZED
1337	927	KOG4209	Splicing factor RNPS1, SR protein superfamily	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
8980	8570	KOG4209	Splicing factor RNPS1, SR protein superfamily	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
9564	9154	KOG4209	Splicing factor RNPS1, SR protein superfamily	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
9565	9155	KOG4209	Splicing factor RNPS1, SR protein superfamily	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
487	77	KOG4210	Nuclear localization sequence binding protein	Transcription 	INFORMATION STORAGE AND PROCESSING
1538	1128	KOG4210	Nuclear localization sequence binding protein	Transcription 	INFORMATION STORAGE AND PROCESSING
1844	1434	KOG4210	Nuclear localization sequence binding protein	Transcription 	INFORMATION STORAGE AND PROCESSING
2745	2335	KOG4210	Nuclear localization sequence binding protein	Transcription 	INFORMATION STORAGE AND PROCESSING
5226	4816	KOG4210	Nuclear localization sequence binding protein	Transcription 	INFORMATION STORAGE AND PROCESSING
6812	6402	KOG4210	Nuclear localization sequence binding protein	Transcription 	INFORMATION STORAGE AND PROCESSING
6813	6403	KOG4210	Nuclear localization sequence binding protein	Transcription 	INFORMATION STORAGE AND PROCESSING
7308	6898	KOG4210	Nuclear localization sequence binding protein	Transcription 	INFORMATION STORAGE AND PROCESSING
8675	8265	KOG4210	Nuclear localization sequence binding protein	Transcription 	INFORMATION STORAGE AND PROCESSING
8690	8280	KOG4210	Nuclear localization sequence binding protein	Transcription 	INFORMATION STORAGE AND PROCESSING
9462	9052	KOG4210	Nuclear localization sequence binding protein	Transcription 	INFORMATION STORAGE AND PROCESSING
10883	10473	KOG4210	Nuclear localization sequence binding protein	Transcription 	INFORMATION STORAGE AND PROCESSING
10891	10481	KOG4210	Nuclear localization sequence binding protein	Transcription 	INFORMATION STORAGE AND PROCESSING
4276	3866	KOG4217	Nuclear receptors of the nerve growth factor-induced protein B type	Transcription 	INFORMATION STORAGE AND PROCESSING
5961	5551	KOG4217	Nuclear receptors of the nerve growth factor-induced protein B type	Transcription 	INFORMATION STORAGE AND PROCESSING
5962	5552	KOG4217	Nuclear receptors of the nerve growth factor-induced protein B type	Transcription 	INFORMATION STORAGE AND PROCESSING
6959	6549	KOG4217	Nuclear receptors of the nerve growth factor-induced protein B type	Transcription 	INFORMATION STORAGE AND PROCESSING
9105	8695	KOG4217	Nuclear receptors of the nerve growth factor-induced protein B type	Transcription 	INFORMATION STORAGE AND PROCESSING
1295	885	KOG4218	Nuclear hormone receptor betaFTZ-F1	Transcription 	INFORMATION STORAGE AND PROCESSING
1296	886	KOG4218	Nuclear hormone receptor betaFTZ-F1	Transcription 	INFORMATION STORAGE AND PROCESSING
3402	2992	KOG4218	Nuclear hormone receptor betaFTZ-F1	Transcription 	INFORMATION STORAGE AND PROCESSING
4651	4241	KOG4218	Nuclear hormone receptor betaFTZ-F1	Transcription 	INFORMATION STORAGE AND PROCESSING
7176	6766	KOG4218	Nuclear hormone receptor betaFTZ-F1	Transcription 	INFORMATION STORAGE AND PROCESSING
8406	7996	KOG4218	Nuclear hormone receptor betaFTZ-F1	Transcription 	INFORMATION STORAGE AND PROCESSING
8407	7997	KOG4218	Nuclear hormone receptor betaFTZ-F1	Transcription 	INFORMATION STORAGE AND PROCESSING
8553	8143	KOG4218	Nuclear hormone receptor betaFTZ-F1	Transcription 	INFORMATION STORAGE AND PROCESSING
2559	2149	KOG0133	Deoxyribodipyrimidine photolyase/cryptochrome	Replication, recombination and repair 	INFORMATION STORAGE AND PROCESSING
3019	2609	KOG0133	Deoxyribodipyrimidine photolyase/cryptochrome	Replication, recombination and repair 	INFORMATION STORAGE AND PROCESSING
8432	8022	KOG4224	Armadillo repeat protein VAC8 required for vacuole fusion, inheritance and cytosol-to-vacuole protein targeting	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
4389	3979	KOG4225	Sorbin and SH3 domain-containing protein	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
9501	9091	KOG4230	C1-tetrahydrofolate synthase	Coenzyme transport and metabolism 	METABOLISM
9502	9092	KOG4230	C1-tetrahydrofolate synthase	Coenzyme transport and metabolism 	METABOLISM
2966	2556	KOG4231	Intracellular membrane-bound Ca2+-independent phospholipase A2	Lipid transport and metabolism 	METABOLISM
7442	7032	KOG4231	Intracellular membrane-bound Ca2+-independent phospholipase A2	Lipid transport and metabolism 	METABOLISM
7443	7033	KOG4231	Intracellular membrane-bound Ca2+-independent phospholipase A2	Lipid transport and metabolism 	METABOLISM
9035	8625	KOG4231	Intracellular membrane-bound Ca2+-independent phospholipase A2	Lipid transport and metabolism 	METABOLISM
10685	10275	KOG4232	Delta 6-fatty acid desaturase/delta-8 sphingolipid desaturase	Lipid transport and metabolism 	METABOLISM
3725	3315	KOG0132	RNA polymerase II C-terminal domain-binding protein RA4, contains RPR and RRM domains	Transcription 	INFORMATION STORAGE AND PROCESSING
5069	4659	KOG0132	RNA polymerase II C-terminal domain-binding protein RA4, contains RPR and RRM domains	Transcription 	INFORMATION STORAGE AND PROCESSING
5070	4660	KOG0132	RNA polymerase II C-terminal domain-binding protein RA4, contains RPR and RRM domains	Transcription 	INFORMATION STORAGE AND PROCESSING
5685	5275	KOG0132	RNA polymerase II C-terminal domain-binding protein RA4, contains RPR and RRM domains	Transcription 	INFORMATION STORAGE AND PROCESSING
7773	7363	KOG0132	RNA polymerase II C-terminal domain-binding protein RA4, contains RPR and RRM domains	Transcription 	INFORMATION STORAGE AND PROCESSING
6723	6313	KOG4234	TPR repeat-containing protein	General function prediction only 	POORLY CHARACTERIZED
4447	4037	KOG4245	Predicted metal-dependent hydrolase of the TIM-barrel fold	General function prediction only 	POORLY CHARACTERIZED
8809	8399	KOG4245	Predicted metal-dependent hydrolase of the TIM-barrel fold	General function prediction only 	POORLY CHARACTERIZED
10579	10169	KOG4245	Predicted metal-dependent hydrolase of the TIM-barrel fold	General function prediction only 	POORLY CHARACTERIZED
10962	10552	KOG4249	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
3918	3508	KOG4253	Tryptophan-rich basic nuclear protein	General function prediction only 	POORLY CHARACTERIZED
2594	2184	KOG4254	Phytoene desaturase	Coenzyme transport and metabolism 	METABOLISM
7650	7240	KOG4259	Putative nucleic acid-binding protein Hcc-1/proliferation associated cytokine-inducible protein, contains SAP domain	Cell cycle control, cell division, chromosome partitioning 	METABOLISM
2479	2069	KOG4264	Nucleo-cytoplasmic protein MLN51	General function prediction only 	POORLY CHARACTERIZED
2958	2548	KOG4267	Predicted membrane protein	Function unknown 	POORLY CHARACTERIZED
